folioviv,foliohog,tam_loc,tot_integ,ocupados,educa_jefe,mat_pisos,celular,tv_paga,conex_inte,num_auto,num_tosta,num_lavad,num_compu,num_tva,num_tvd,num_micro,telefono,focos_inca,focos_ahor,drenaje,combustible,ing_cor,factor,est_socio,est_dis,upm,nse,piso_tierra
0100284902,1,100_mil,2,2,10,3,Si,Si,Si,1,0,1,2,1,0,0,Si,22,12,servicio_público,gas_tanque,82984.87,167,3,002,0000310,AB,FALSE
0100284904,1,100_mil,4,1,8,3,Si,Si,No,1,1,1,0,2,0,1,No,0,4,servicio_público,gas_tanque,40202.27,167,3,002,0000310,C,FALSE
0100284905,1,100_mil,4,2,6,2,Si,Si,No,0,0,1,0,1,0,0,No,0,2,servicio_público,gas_tanque,10374.9,167,3,002,0000310,E,FALSE
0100284906,1,100_mil,4,3,4,3,Si,Si,Si,1,0,1,1,2,0,1,No,12,0,servicio_público,gas_tubo,83860.62,167,3,002,0000310,AB,FALSE
0100298502,1,100_mil,4,4,10,3,Si,Si,Si,2,0,1,1,0,2,1,No,0,19,servicio_público,gas_tubo,99504.68,212,4,003,0000320,AB,FALSE
0100298504,1,100_mil,3,1,10,3,Si,Si,Si,1,0,1,1,1,1,1,No,0,16,servicio_público,gas_tanque,93434.79,212,4,003,0000320,AB,FALSE
0100298506,1,100_mil,3,0,3,3,Si,Si,Si,2,0,1,1,0,5,1,Si,0,13,servicio_público,gas_tanque,20697.54,212,4,003,0000320,D,FALSE
0100318603,1,100_mil,2,0,4,3,No,Si,Si,0,0,1,0,0,2,0,Si,10,1,servicio_público,gas_tanque,43022.94,237,4,003,0000330,C,FALSE
0100318603,2,100_mil,4,3,8,3,Si,No,Si,0,0,0,0,0,0,0,No,10,1,servicio_público,gas_tanque,25364.05,237,4,003,0000330,D,FALSE
0100318605,1,100_mil,4,1,10,3,Si,Si,Si,0,1,1,1,0,1,1,Si,0,50,servicio_público,gas_tanque,92459.01,237,4,003,0000330,AB,FALSE
0100321002,1,100_mil,2,0,3,2,Si,Si,Si,0,0,0,0,1,1,0,No,0,4,servicio_público,gas_tanque,17384.91,174,2,001,0000340,D,FALSE
0100321003,1,100_mil,5,4,6,3,Si,No,No,0,0,1,0,2,0,1,No,4,4,servicio_público,gas_tanque,41216.31,174,2,001,0000340,C,FALSE
0100321004,1,100_mil,4,1,4,3,No,Si,Si,0,0,0,1,1,3,1,Si,4,5,servicio_público,gas_tanque,18735.24,174,2,001,0000340,D,FALSE
0100321006,1,100_mil,4,2,10,3,Si,Si,Si,2,0,1,1,0,2,1,No,0,12,servicio_público,gas_tanque,81311.72,174,2,001,0000340,AB,FALSE
0100322201,1,100_mil,3,1,8,3,Si,No,No,1,0,1,0,1,1,1,No,0,8,servicio_público,gas_tanque,35608.2,187,3,002,0000350,C,FALSE
0100322202,1,100_mil,6,4,8,3,Si,Si,No,0,0,1,2,0,3,1,No,0,9,servicio_público,gas_tanque,142458.48,187,3,002,0000350,AB,FALSE
0100322204,1,100_mil,5,2,4,2,Si,No,Si,0,0,2,2,1,1,0,Si,0,9,servicio_público,gas_tanque,99477.69,187,3,002,0000350,AB,FALSE
0100322205,1,100_mil,4,2,10,3,Si,Si,Si,4,0,1,1,1,2,1,Si,0,20,servicio_público,gas_tanque,307608.77,187,3,002,0000350,AB,FALSE
0100322206,1,100_mil,5,2,10,3,Si,No,Si,1,0,1,6,3,1,1,Si,0,25,servicio_público,gas_tanque,159742.35,187,3,002,0000350,AB,FALSE
0100326301,1,100_mil,1,1,4,3,Si,No,No,0,0,0,0,1,0,0,No,3,0,servicio_público,gas_tanque,13594.86,183,2,001,0000360,E,FALSE
0100326302,1,100_mil,5,3,6,3,Si,Si,Si,0,0,1,1,1,0,0,No,3,2,servicio_público,gas_tanque,67678.01,183,2,001,0000360,AB,FALSE
0100326303,1,100_mil,2,2,4,3,Si,No,Si,0,1,1,2,2,0,1,Si,3,5,servicio_público,gas_tanque,68275.36,183,2,001,0000360,AB,FALSE
0100326304,1,100_mil,5,3,5,3,Si,No,Si,1,0,1,1,1,1,1,Si,0,6,servicio_público,gas_tanque,38258.94,183,2,001,0000360,C,FALSE
0100326306,1,100_mil,2,2,7,3,Si,Si,No,1,0,1,0,1,1,0,No,1,6,servicio_público,gas_tanque,35355.13,183,2,001,0000360,C,FALSE
0100328801,1,100_mil,3,2,10,3,Si,Si,No,1,1,1,1,2,1,1,No,0,9,servicio_público,gas_tanque,59723.82,171,3,002,0000370,C,FALSE
0100328802,1,100_mil,1,1,8,3,Si,Si,Si,0,1,1,1,0,2,1,Si,4,2,servicio_público,gas_tanque,21639.33,171,3,002,0000370,D,FALSE
0100328803,1,100_mil,1,1,11,3,Si,No,No,1,1,0,1,0,1,1,No,0,11,servicio_público,gas_tanque,33876.41,171,3,002,0000370,C,FALSE
0100328804,1,100_mil,3,2,6,3,Si,No,No,0,1,1,0,1,1,1,No,2,6,servicio_público,gas_tanque,33681.18,171,3,002,0000370,C,FALSE
0100328805,1,100_mil,1,1,6,3,Si,No,No,0,1,0,0,0,1,0,No,1,6,servicio_público,gas_tanque,21157.36,171,3,002,0000370,D,FALSE
0100328806,1,100_mil,1,1,9,3,Si,Si,Si,0,0,0,2,0,1,1,Si,0,10,servicio_público,gas_tubo,17513.11,171,3,002,0000370,D,FALSE
0100344402,1,100_mil,9,3,3,3,Si,No,No,1,0,1,0,5,1,1,No,5,6,servicio_público,gas_tanque,107342.9,190,3,002,0000380,AB,FALSE
0100344403,1,100_mil,3,3,7,3,Si,No,No,1,0,1,0,1,0,1,No,0,7,servicio_público,gas_tanque,67412.37,190,3,002,0000380,AB,FALSE
0100344404,1,100_mil,2,1,6,3,Si,No,Si,1,1,1,1,0,1,1,Si,2,7,servicio_público,gas_tanque,29165.9,190,3,002,0000380,D,FALSE
0100344405,1,100_mil,4,1,11,3,Si,Si,Si,0,0,1,1,1,1,1,No,0,14,servicio_público,gas_tanque,46856.77,190,3,002,0000380,C,FALSE
0100360701,1,100_mil,1,1,3,2,Si,Si,No,0,0,0,0,0,1,0,No,0,6,servicio_público,gas_tanque,7314.85,171,3,002,0000390,E,FALSE
0100360703,1,100_mil,2,0,3,2,Si,No,No,0,0,1,0,0,1,0,No,0,6,servicio_público,gas_tanque,10401.63,171,3,002,0000390,E,FALSE
0100360704,1,100_mil,4,1,3,3,Si,Si,No,0,0,0,0,0,1,0,Si,0,7,servicio_público,gas_tanque,24344.25,171,3,002,0000390,D,FALSE
0100360705,1,100_mil,4,2,8,3,Si,Si,Si,1,0,1,0,1,3,1,Si,0,9,servicio_público,gas_tanque,17803.27,171,3,002,0000390,D,FALSE
0100360706,1,100_mil,3,1,8,2,Si,Si,No,0,0,0,0,1,0,0,No,0,4,servicio_público,gas_tanque,17768.84,171,3,002,0000390,D,FALSE
0100363901,1,100_mil,9,5,8,3,Si,Si,No,1,0,1,1,0,2,1,No,0,13,servicio_público,gas_tubo,104834.1,201,2,001,0000400,AB,FALSE
0100363902,1,100_mil,5,0,3,2,Si,Si,No,1,1,1,0,0,1,1,Si,0,5,servicio_público,gas_tanque,42029.06,201,2,001,0000400,C,FALSE
0100363903,1,100_mil,1,0,3,3,Si,No,No,1,0,1,0,0,2,1,Si,4,4,servicio_público,gas_tanque,19702.57,201,2,001,0000400,D,FALSE
0100363905,1,100_mil,5,2,4,2,Si,No,Si,1,1,1,0,2,2,1,Si,0,10,servicio_público,gas_tubo,44280.39,201,2,001,0000400,C,FALSE
0100363906,1,100_mil,3,1,4,3,Si,No,No,0,0,1,0,0,1,0,No,5,0,servicio_público,gas_tanque,17029.96,201,2,001,0000400,D,FALSE
0100377501,1,100_mil,2,1,9,3,No,Si,No,0,0,1,0,2,0,1,Si,0,12,servicio_público,gas_tubo,46725.76,173,3,002,0000410,C,FALSE
0100377502,1,100_mil,5,3,6,3,Si,Si,Si,2,0,1,1,0,1,1,No,0,16,servicio_público,gas_tanque,37779.77,173,3,002,0000410,C,FALSE
0100377504,1,100_mil,4,4,6,3,Si,Si,Si,1,0,1,0,0,2,1,Si,0,9,servicio_público,gas_tubo,79758.92,173,3,002,0000410,AB,FALSE
0100377505,1,100_mil,1,1,6,3,Si,Si,No,1,0,1,0,0,1,0,No,0,9,servicio_público,gas_tanque,27739.99,173,3,002,0000410,D,FALSE
0100377506,1,100_mil,1,1,4,3,No,No,No,0,0,0,0,1,0,0,No,0,14,servicio_público,gas_tubo,24704.8,173,3,002,0000410,D,FALSE
0100391601,1,100_mil,4,3,4,3,Si,Si,Si,1,0,0,2,1,1,1,Si,3,3,servicio_público,gas_tanque,25707.24,196,3,002,0000420,D,FALSE
0100391602,1,100_mil,11,5,1,2,Si,Si,Si,0,0,2,0,4,2,2,Si,6,4,servicio_público,gas_tanque,118190.94,196,3,002,0000420,AB,FALSE
0100391603,1,100_mil,2,1,10,3,Si,No,Si,2,0,2,1,0,3,1,Si,0,28,servicio_público,gas_tanque,72639.33,196,3,002,0000420,AB,FALSE
0100396001,1,100_mil,1,0,1,3,No,No,No,0,0,1,0,0,1,0,No,0,10,servicio_público,gas_tubo,12269.27,183,2,001,0000430,E,FALSE
0100396002,1,100_mil,10,4,3,2,No,No,Si,0,0,1,0,1,2,1,Si,0,7,servicio_público,gas_tanque,54275.35,183,2,001,0000430,C,FALSE
0100396003,1,100_mil,19,9,3,3,Si,Si,Si,1,1,1,1,3,1,1,No,11,0,servicio_público,gas_tubo,105712.54,183,2,001,0000430,AB,FALSE
0100396004,1,100_mil,1,0,1,2,No,No,No,0,0,0,0,1,0,0,No,1,4,servicio_público,gas_tanque,6388.57,183,2,001,0000430,E,FALSE
0100396005,1,100_mil,6,2,3,3,Si,Si,Si,2,0,1,0,1,2,1,Si,3,4,servicio_público,gas_tanque,93237.33,183,2,001,0000430,AB,FALSE
0100396006,1,100_mil,4,1,3,3,Si,No,No,0,0,1,0,0,1,0,Si,2,4,servicio_público,gas_tubo,23195.02,183,2,001,0000430,D,FALSE
0100396006,2,100_mil,5,3,4,3,No,No,Si,0,0,1,0,0,2,0,Si,2,4,servicio_público,gas_tubo,36904.86,183,2,001,0000430,C,FALSE
0100427201,1,100_mil,2,1,8,3,Si,Si,No,0,0,1,0,0,1,1,No,7,5,servicio_público,gas_tanque,28170.84,183,3,002,0000440,D,FALSE
0100427202,1,100_mil,2,1,6,3,Si,Si,Si,2,1,2,1,2,2,1,Si,1,20,servicio_público,gas_tanque,50383.24,183,3,002,0000440,C,FALSE
0100427203,1,100_mil,3,1,11,3,Si,Si,Si,2,1,1,1,1,1,1,Si,0,20,servicio_público,gas_tanque,79452.09,183,3,002,0000440,AB,FALSE
0100427204,1,100_mil,2,1,8,3,Si,Si,Si,1,0,1,1,1,1,1,Si,0,9,servicio_público,gas_tanque,59269.16,183,3,002,0000440,C,FALSE
0100427205,1,100_mil,6,0,9,3,Si,No,No,1,0,1,0,2,0,1,No,0,5,servicio_público,gas_tubo,51807.6,183,3,002,0000440,C,FALSE
0100427206,1,100_mil,2,0,9,3,Si,No,Si,1,0,1,1,0,2,1,Si,0,8,servicio_público,gas_tubo,90764.16,183,3,002,0000440,AB,FALSE
0100433301,1,100_mil,4,1,4,3,No,Si,No,0,0,1,0,2,1,1,Si,7,0,servicio_público,gas_tubo,27535.94,204,2,001,0000450,D,FALSE
0100433302,1,100_mil,2,2,6,3,Si,Si,Si,0,0,0,1,0,1,0,No,0,9,servicio_público,gas_tubo,62639,204,2,001,0000450,AB,FALSE
0100433303,1,100_mil,1,0,1,2,Si,Si,No,0,1,0,0,1,0,1,Si,0,5,servicio_público,gas_tanque,12542.83,204,2,001,0000450,E,FALSE
0100433304,1,100_mil,15,5,1,2,Si,Si,No,0,0,0,0,3,0,0,No,0,9,servicio_público,gas_tubo,90745.02,204,2,001,0000450,AB,FALSE
0100433305,1,100_mil,8,3,6,3,Si,Si,No,0,0,1,1,2,0,0,No,0,5,servicio_público,gas_tubo,58719.32,204,2,001,0000450,C,FALSE
0100433306,1,100_mil,5,2,9,2,Si,Si,Si,0,1,1,1,1,2,1,No,2,8,servicio_público,gas_tanque,57869.86,204,2,001,0000450,C,FALSE
0100445801,1,100_mil,3,3,4,3,Si,No,No,1,0,1,0,2,0,1,No,1,6,servicio_público,gas_tubo,16082.18,207,2,001,0000460,D,FALSE
0100445802,1,100_mil,5,2,6,2,Si,No,No,0,0,1,0,2,0,1,No,0,5,servicio_público,gas_tanque,60895.04,207,2,001,0000460,AB,FALSE
0100445803,1,100_mil,2,1,8,2,Si,No,No,0,0,1,0,1,1,1,No,0,4,servicio_público,gas_tubo,32803.26,207,2,001,0000460,C,FALSE
0100445804,1,100_mil,5,1,6,3,Si,Si,No,0,0,1,0,3,1,1,No,2,15,servicio_público,gas_tanque,16902.14,207,2,001,0000460,D,FALSE
0100445805,1,100_mil,3,2,1,2,No,No,No,0,0,0,0,3,0,0,No,0,4,servicio_público,gas_tubo,22436.71,207,2,001,0000460,D,FALSE
0100445806,1,100_mil,2,2,6,3,Si,Si,No,0,0,1,0,2,1,0,No,7,0,servicio_público,gas_tubo,55316.62,207,2,001,0000460,C,FALSE
0100446401,1,100_mil,4,1,1,2,No,No,No,0,0,0,0,1,0,0,No,2,1,servicio_público,gas_tanque,10858.69,201,2,001,0000470,E,FALSE
0100446402,1,100_mil,9,3,1,3,Si,No,Si,0,0,1,1,0,3,0,Si,5,5,servicio_público,gas_tubo,40339.05,201,2,001,0000470,C,FALSE
0100446403,1,100_mil,2,0,1,2,No,No,No,0,0,1,0,2,0,0,No,4,0,servicio_público,gas_tubo,19191.25,201,2,001,0000470,D,FALSE
0100446405,1,100_mil,10,6,4,3,Si,No,No,0,0,0,0,3,0,0,No,9,2,servicio_público,gas_tubo,71926.58,201,2,001,0000470,AB,FALSE
0100446406,1,100_mil,9,5,6,2,Si,No,No,0,0,1,2,3,3,0,No,11,4,servicio_público,gas_tubo,57116.99,201,2,001,0000470,C,FALSE
0100457701,1,100_mil,4,1,4,2,Si,No,No,0,0,0,0,1,0,0,No,0,5,servicio_público,gas_tanque,17113.5,200,2,001,0000480,D,FALSE
0100457702,1,100_mil,13,4,1,2,Si,No,No,0,0,1,0,0,1,0,No,2,4,servicio_público,gas_tubo,49192.06,200,2,001,0000480,C,FALSE
0100457705,1,100_mil,11,5,4,3,Si,No,No,0,0,1,0,2,0,0,No,0,17,servicio_público,gas_tubo,76257.27,200,2,001,0000480,AB,FALSE
0100462901,1,100_mil,1,1,7,3,Si,Si,No,1,0,0,0,1,0,0,No,3,0,servicio_público,gas_tubo,20943.78,186,3,002,0000490,D,FALSE
0100462903,1,100_mil,3,1,10,3,Si,Si,No,0,0,1,0,3,0,1,No,0,9,servicio_público,gas_tanque,35766.47,186,3,002,0000490,C,FALSE
0100462904,1,100_mil,3,1,4,3,Si,Si,Si,1,0,1,0,2,1,0,No,0,7,servicio_público,gas_tanque,20789.61,186,3,002,0000490,D,FALSE
0100462905,1,100_mil,4,1,10,3,Si,Si,No,1,1,1,1,3,2,1,No,1,17,servicio_público,gas_tanque,35293.59,186,3,002,0000490,C,FALSE
0100462906,1,100_mil,1,0,6,3,Si,Si,Si,1,0,1,0,3,1,1,Si,0,8,servicio_público,gas_tanque,17169.07,186,3,002,0000490,D,FALSE
0100492501,1,100_mil,5,2,6,3,Si,Si,Si,1,0,2,2,4,1,1,No,0,10,servicio_público,gas_tanque,70813.04,147,3,002,0000500,AB,FALSE
0100492502,1,100_mil,8,2,6,3,Si,Si,Si,1,0,1,1,0,3,1,Si,0,10,servicio_público,gas_tanque,101845.72,147,3,002,0000500,AB,FALSE
0100492504,1,100_mil,1,1,9,3,Si,Si,Si,1,1,1,1,0,2,1,No,0,21,servicio_público,gas_tanque,23787.32,147,3,002,0000500,D,FALSE
0100492505,1,100_mil,4,2,10,3,Si,Si,Si,3,0,1,2,3,0,1,Si,0,10,servicio_público,gas_tanque,64502.07,147,3,002,0000500,AB,FALSE
0100492506,1,100_mil,4,2,9,3,Si,Si,Si,1,0,1,1,0,2,1,Si,5,5,servicio_público,gas_tanque,58939.55,147,3,002,0000500,C,FALSE
0100498601,1,100_mil,3,1,6,3,Si,Si,Si,0,0,1,1,2,2,1,Si,0,11,servicio_público,gas_tubo,62163.91,213,4,003,0000510,AB,FALSE
0100498602,1,100_mil,3,1,10,3,Si,Si,Si,1,1,1,1,2,0,1,Si,0,8,servicio_público,gas_tanque,60583.97,213,4,003,0000510,AB,FALSE
0100498604,1,100_mil,4,3,8,3,Si,Si,Si,3,1,1,1,3,4,1,Si,0,12,servicio_público,gas_tubo,96951.96,213,4,003,0000510,AB,FALSE
0100498605,1,100_mil,5,0,4,3,Si,Si,Si,4,1,1,4,0,6,1,Si,0,20,servicio_público,gas_tanque,91096.01,213,4,003,0000510,AB,FALSE
0100498606,1,100_mil,3,3,10,3,Si,Si,Si,2,0,1,3,0,4,1,No,0,13,servicio_público,gas_tubo,53578.73,213,4,003,0000510,C,FALSE
0100508002,1,100_mil,6,3,9,3,Si,Si,Si,1,1,1,1,1,2,1,No,0,11,servicio_público,gas_tubo,125637.49,203,4,003,0000520,AB,FALSE
0100508004,1,100_mil,5,4,11,3,Si,No,Si,5,1,1,2,0,5,1,Si,3,16,servicio_público,gas_tanque,118976.98,203,4,003,0000520,AB,FALSE
0100508005,1,100_mil,4,1,10,3,Si,Si,No,0,0,1,1,1,0,1,No,0,9,servicio_público,gas_tanque,51218.89,203,4,003,0000520,C,FALSE
0100508006,1,100_mil,2,1,6,3,Si,No,No,0,0,1,1,0,2,1,No,0,13,servicio_público,gas_tanque,46104.13,203,4,003,0000520,C,FALSE
0100517201,1,100_mil,4,4,4,2,Si,Si,No,0,0,0,0,1,0,1,No,6,0,servicio_público,gas_tanque,41550.98,236,2,001,0000530,C,FALSE
0100517202,1,100_mil,3,1,6,2,Si,No,No,0,0,1,0,1,1,1,No,0,10,servicio_público,gas_tanque,17642.34,236,2,001,0000530,D,FALSE
0100517203,1,100_mil,4,2,6,3,Si,No,No,1,0,1,0,1,1,1,No,0,8,servicio_público,gas_tanque,25517.02,236,2,001,0000530,D,FALSE
0100517204,1,100_mil,3,1,6,3,Si,Si,No,0,0,1,0,1,1,0,No,1,2,servicio_público,gas_tanque,38446.38,236,2,001,0000530,C,FALSE
0100517205,1,100_mil,4,2,6,3,Si,No,No,0,0,1,0,0,1,0,No,0,6,servicio_público,gas_tanque,37325.26,236,2,001,0000530,C,FALSE
0100517206,1,100_mil,1,0,1,2,Si,No,No,0,0,0,0,0,0,0,No,0,1,barranca_río,gas_tanque,10284.68,236,2,001,0000530,E,FALSE
0100521301,1,100_mil,6,2,8,3,Si,Si,Si,1,0,1,1,1,3,1,Si,1,6,servicio_público,gas_tubo,64761.79,196,3,002,0000540,AB,FALSE
0100521302,1,100_mil,4,2,6,3,Si,Si,Si,1,0,1,0,0,3,1,No,0,8,servicio_público,gas_tanque,44587.63,196,3,002,0000540,C,FALSE
0100521303,1,100_mil,6,2,4,3,Si,Si,No,1,0,1,0,3,0,1,No,0,8,servicio_público,gas_tubo,39301.22,196,3,002,0000540,C,FALSE
0100521304,1,100_mil,1,1,6,3,Si,No,No,0,0,0,0,1,1,0,No,9,1,servicio_público,gas_tanque,52117.96,196,3,002,0000540,C,FALSE
0100521305,1,100_mil,3,1,10,3,Si,No,Si,0,1,1,1,1,1,0,Si,0,9,servicio_público,gas_tanque,46222.81,196,3,002,0000540,C,FALSE
0100521306,1,100_mil,5,2,6,3,Si,No,No,0,0,1,0,0,1,0,No,0,6,servicio_público,gas_tanque,43528.96,196,3,002,0000540,C,FALSE
0100536801,1,100_mil,5,2,8,2,Si,Si,Si,1,0,1,0,2,2,0,No,0,7,servicio_público,gas_tanque,69216.76,197,3,002,0000550,AB,FALSE
0100536802,1,100_mil,7,2,6,3,Si,No,Si,0,0,1,1,2,2,1,No,0,12,servicio_público,gas_tanque,41479.06,197,3,002,0000550,C,FALSE
0100536803,1,100_mil,6,3,4,3,Si,No,Si,1,0,1,1,3,0,1,No,7,0,servicio_público,gas_tanque,60500.33,197,3,002,0000550,AB,FALSE
0100536804,1,100_mil,5,2,7,3,Si,Si,Si,0,0,1,3,3,0,0,Si,0,8,servicio_público,gas_tanque,21308.23,197,3,002,0000550,D,FALSE
0100536805,1,100_mil,4,1,6,3,Si,No,No,1,0,1,0,2,0,0,No,0,8,servicio_público,gas_tanque,18193.09,197,3,002,0000550,D,FALSE
0100536806,1,100_mil,4,1,10,3,Si,Si,Si,1,0,1,1,0,2,1,No,0,12,servicio_público,gas_tanque,72437.68,197,3,002,0000550,AB,FALSE
0100540401,1,100_mil,2,1,10,3,Si,Si,Si,1,0,1,0,1,0,0,No,0,6,servicio_público,gas_tanque,45886.37,183,3,002,0000560,C,FALSE
0100540403,1,100_mil,5,2,6,3,Si,Si,Si,0,0,1,1,1,1,1,No,0,9,servicio_público,gas_tanque,66383.06,183,3,002,0000560,AB,FALSE
0100540404,1,100_mil,1,1,8,3,Si,No,Si,0,0,1,0,0,1,1,No,7,0,servicio_público,gas_tanque,34882.83,183,3,002,0000560,C,FALSE
0100540405,1,100_mil,4,2,6,3,Si,Si,No,0,0,1,1,2,0,1,Si,0,10,servicio_público,gas_tanque,40324.9,183,3,002,0000560,C,FALSE
0100540406,1,100_mil,3,2,8,3,Si,No,Si,1,0,1,1,0,3,1,No,0,7,servicio_público,gas_tanque,42825.88,183,3,002,0000560,C,FALSE
0100561701,1,100_mil,4,2,9,3,Si,No,Si,1,0,1,1,0,1,1,No,0,9,servicio_público,gas_tanque,29592.77,180,3,002,0000570,D,FALSE
0100561702,1,100_mil,5,1,10,3,Si,Si,No,0,0,1,1,0,2,1,No,0,5,servicio_público,gas_tanque,33795.99,180,3,002,0000570,C,FALSE
0100561703,1,100_mil,3,2,3,3,Si,Si,No,0,0,1,0,0,1,1,No,0,6,servicio_público,gas_tubo,27463.99,180,3,002,0000570,D,FALSE
0100561704,1,100_mil,2,1,4,3,No,No,No,0,1,1,0,1,0,0,Si,0,5,servicio_público,gas_tanque,10657.54,180,3,002,0000570,E,FALSE
0100561705,1,100_mil,1,1,7,3,No,No,No,0,0,0,0,1,0,0,No,2,4,servicio_público,electricidad,7562.03,180,3,002,0000570,E,FALSE
0100561706,1,100_mil,3,3,1,3,Si,No,Si,0,0,1,1,1,1,0,No,0,1,servicio_público,gas_tanque,7818.94,180,3,002,0000570,E,FALSE
0100563901,1,100_mil,5,2,6,3,Si,Si,Si,0,0,1,1,1,1,1,No,5,7,servicio_público,gas_tubo,36847.72,189,2,001,0000580,C,FALSE
0100563902,1,100_mil,6,2,3,2,Si,No,No,0,0,1,0,2,1,0,Si,4,4,servicio_público,gas_tanque,67460.66,189,2,001,0000580,AB,FALSE
0100563903,1,100_mil,5,1,8,3,Si,Si,No,1,0,1,0,1,1,0,No,5,1,servicio_público,gas_tanque,53274.53,189,2,001,0000580,C,FALSE
0100563904,1,100_mil,5,3,4,3,Si,No,No,0,0,1,0,1,1,0,No,0,6,servicio_público,gas_tubo,51805.03,189,2,001,0000580,C,FALSE
0100563906,1,100_mil,4,1,6,3,Si,Si,Si,0,0,1,1,3,0,0,No,7,0,servicio_público,gas_tubo,34962.44,189,2,001,0000580,C,FALSE
0100564501,1,100_mil,3,1,6,2,Si,No,No,0,0,1,1,0,2,1,No,0,8,servicio_público,gas_tubo,30570.17,183,3,002,0000590,C,FALSE
0100564502,1,100_mil,5,5,6,3,Si,No,No,0,0,1,1,1,1,0,No,0,9,servicio_público,gas_tanque,71930.75,183,3,002,0000590,AB,FALSE
0100564503,1,100_mil,3,2,8,3,Si,Si,Si,0,0,1,0,1,1,0,Si,0,9,servicio_público,gas_tubo,68535.34,183,3,002,0000590,AB,FALSE
0100564504,1,100_mil,4,4,6,2,Si,No,No,0,0,0,0,2,0,1,No,3,5,servicio_público,gas_tubo,49049.85,183,3,002,0000590,C,FALSE
0100564505,1,100_mil,4,0,6,3,Si,Si,No,0,0,0,4,1,0,0,No,7,3,servicio_público,gas_tanque,10384.19,183,3,002,0000590,E,FALSE
0100564506,1,100_mil,5,2,6,3,Si,Si,Si,1,0,1,3,1,1,1,No,5,3,servicio_público,gas_tubo,70549.78,183,3,002,0000590,AB,FALSE
0100568601,1,100_mil,4,2,8,3,Si,No,Si,1,1,1,1,2,3,1,Si,0,10,servicio_público,gas_tubo,64499.97,189,3,002,0000600,AB,FALSE
0100568602,1,100_mil,2,2,8,3,Si,No,Si,0,0,0,0,0,1,1,Si,0,6,servicio_público,gas_tubo,18678.68,189,3,002,0000600,D,FALSE
0100568603,1,100_mil,4,1,6,3,Si,Si,No,0,0,1,0,1,1,1,No,0,6,servicio_público,gas_tanque,26768.01,189,3,002,0000600,D,FALSE
0100568604,1,100_mil,1,1,11,3,Si,No,No,0,0,0,1,0,0,0,No,2,4,servicio_público,gas_tanque,33845.88,189,3,002,0000600,C,FALSE
0100568605,1,100_mil,5,2,3,3,Si,No,No,0,0,1,0,1,0,0,No,0,5,servicio_público,gas_tubo,25364.38,189,3,002,0000600,D,FALSE
0100587002,1,100_mil,5,5,11,3,Si,Si,Si,2,0,1,2,2,2,1,Si,0,10,servicio_público,gas_tanque,155291.29,180,3,002,0000610,AB,FALSE
0100587003,1,100_mil,2,0,3,3,Si,No,No,1,0,1,0,2,1,0,No,0,4,servicio_público,gas_tanque,22723.34,180,3,002,0000610,D,FALSE
0100587004,1,100_mil,1,1,6,3,Si,Si,Si,1,0,1,0,1,1,1,Si,0,7,servicio_público,gas_tanque,17920.19,180,3,002,0000610,D,FALSE
0100587005,1,100_mil,4,1,4,3,Si,No,Si,0,1,1,0,2,1,1,Si,0,6,servicio_público,gas_tanque,27505.66,180,3,002,0000610,D,FALSE
0100587006,1,100_mil,2,1,9,3,No,No,No,1,0,1,0,0,2,1,Si,0,7,servicio_público,gas_tanque,56235.77,180,3,002,0000610,C,FALSE
0100605201,1,100_mil,3,1,10,3,Si,Si,Si,1,2,1,2,0,2,1,Si,0,30,servicio_público,gas_tanque,41586.81,178,3,002,0000620,C,FALSE
0100605202,1,100_mil,2,2,11,3,Si,Si,Si,2,0,1,1,0,1,1,Si,0,15,servicio_público,gas_tanque,135436.82,178,3,002,0000620,AB,FALSE
0100605203,1,100_mil,3,3,8,3,Si,No,Si,1,0,1,1,1,1,1,No,0,8,servicio_público,gas_tubo,62386.44,178,3,002,0000620,AB,FALSE
0100605205,1,100_mil,5,3,4,3,Si,Si,Si,2,1,1,1,2,2,1,Si,0,12,servicio_público,gas_tubo,103502.36,178,3,002,0000620,AB,FALSE
0100605206,1,100_mil,3,1,4,3,Si,No,No,0,0,1,0,0,1,1,Si,4,1,servicio_público,gas_tanque,27322.67,178,3,002,0000620,D,FALSE
0100606301,1,100_mil,6,3,8,3,Si,Si,Si,2,0,1,1,0,1,1,Si,0,11,servicio_público,gas_tanque,68042.02,223,4,003,0000630,AB,FALSE
0100606302,1,100_mil,4,1,10,3,Si,Si,Si,1,1,1,1,1,1,1,Si,0,15,servicio_público,gas_tanque,98537.35,223,4,003,0000630,AB,FALSE
0100606305,1,100_mil,2,2,8,3,Si,Si,Si,0,0,1,0,0,2,1,No,0,11,servicio_público,gas_tubo,53236.94,223,4,003,0000630,C,FALSE
0100606306,1,100_mil,4,2,8,3,Si,No,Si,1,1,1,1,0,3,1,No,0,11,servicio_público,gas_tanque,132861.22,223,4,003,0000630,AB,FALSE
0100609801,1,100_mil,5,1,4,3,Si,Si,Si,1,0,1,1,0,2,0,Si,0,6,servicio_público,gas_tubo,190033.27,232,4,003,0000640,AB,FALSE
0100609802,1,100_mil,3,2,8,3,Si,No,No,0,0,1,0,2,0,0,No,7,3,servicio_público,gas_tanque,28654.18,232,4,003,0000640,D,FALSE
